"","country","year","Wbcode","region","oecd","guerilla","overall.conflict","riots","strikes","demos","assassinations","internet","computers","radios","tvs","newspapers","mdi","landlines","mobiles"
"58108","Sri Lanka",2012,"LKA","South Asia","Non-OECD",0,312,1,0,0,0,0.176554,NA,NA,NA,NA,NA,NA,NA
"58157","Sri Lanka",2013,"LKA","South Asia","Non-OECD",0,312,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"83001","Sudan",1956,"SDN","Sub-Saharan Africa ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,6e-04,NA,0.003,NA,0.00181,NA
"82910","Sudan",1957,"SDN","Sub-Saharan Africa ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,7e-04,NA,0.0032,NA,0.00181,NA
"83008","Sudan",1958,"SDN","Sub-Saharan Africa ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,8e-04,NA,0.0034,NA,0.00185,NA
"83015","Sudan",1959,"SDN","Sub-Saharan Africa ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,8e-04,NA,0.0036,NA,0.00186,NA
"82931","Sudan",1960,"SDN","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,9e-04,NA,0.0038,NA,0.0021,NA
"83043","Sudan",1961,"SDN","Sub-Saharan Africa ","Non-OECD",0,250,0,0,0,0,NA,NA,0.0026,NA,0.004,NA,0.00218,NA
"83050","Sudan",1962,"SDN","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.0042,0.00039,0.005,0.319666666666667,0.00231,NA
"83057","Sudan",1963,"SDN","Sub-Saharan Africa ","Non-OECD",1,1250,0,0,0,0,NA,NA,0.0057,0.00057,0.0053,0.385666666666667,0.00252,NA
"82959","Sudan",1964,"SDN","Sub-Saharan Africa ","Non-OECD",0,1187,3,0,0,0,NA,NA,0.0071,0.00075,0.0057,0.451666666666667,0.00265,NA
"82868","Sudan",1965,"SDN","Sub-Saharan Africa ","Non-OECD",1,3937,1,0,0,0,NA,NA,0.0084,0.00072,0.0061,0.507333333333333,0.00269,NA
"82903","Sudan",1966,"SDN","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.0097,0.00077,0.0065,0.565666666666667,0.00272,NA
"82882","Sudan",1967,"SDN","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.0108,0.00075,0.0068,0.611666666666667,0.00293,NA
"82980","Sudan",1968,"SDN","Sub-Saharan Africa ","Non-OECD",0,250,0,0,0,0,NA,NA,0.012,0.001,0.0072,0.673333333333333,0.00301,NA
"82987","Sudan",1969,"SDN","Sub-Saharan Africa ","Non-OECD",1,5000,0,0,0,0,NA,NA,0.0362,0.00199,0.0076,1.52633333333333,0.00299,NA
"83085","Sudan",1970,"SDN","Sub-Saharan Africa ","Non-OECD",4,9000,0,0,0,0,NA,NA,0.06,0.00296,0.008,2.36533333333333,0.00296,NA
"82994","Sudan",1971,"SDN","Sub-Saharan Africa ","Non-OECD",2,7062,0,0,0,1,NA,NA,0.0834,0.00376,0.008,3.172,0.00301,NA
"82917","Sudan",1972,"SDN","Sub-Saharan Africa ","Non-OECD",1,3125,0,0,0,0,NA,NA,0.0851,0.00455,0.008,3.255,0.00299,NA
"82924","Sudan",1973,"SDN","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.0903,0.00574,0.008,3.468,0.00329,NA
"82896","Sudan",1974,"SDN","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.107,0.0073,0.0077,4.06666666666667,0.00358,NA
"82854","Sudan",1975,"SDN","Sub-Saharan Africa ","Non-OECD",0,1875,0,0,0,0,NA,NA,0.1201,0.00922,0.0074,4.55733333333333,0.00369,NA
"82861","Sudan",1976,"SDN","Sub-Saharan Africa ","Non-OECD",0,1875,0,0,0,0,NA,NA,0.1322,0.01141,0.0071,5.02366666666667,0.00373,NA
"82889","Sudan",1977,"SDN","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1432,0.01392,0.0068,5.464,0.0037,NA
"82847","Sudan",1978,"SDN","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1555,0.01709,0.0065,5.96966666666667,0.00358,NA
"82875","Sudan",1979,"SDN","Sub-Saharan Africa ","Non-OECD",0,4687,1,0,1,0,NA,NA,0.169,0.02091,0.0062,6.537,0.00348,NA
"82945","Sudan",1980,"SDN","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1872,0.02589,0.006,7.303,0.00347,NA
"82952","Sudan",1981,"SDN","Sub-Saharan Africa ","Non-OECD",0,250,0,0,0,0,NA,NA,0.1983,0.03208,0.0068,7.906,0.00344,NA
"82973","Sudan",1982,"SDN","Sub-Saharan Africa ","Non-OECD",0,1312,3,0,3,0,NA,NA,0.21,0.03968,0.0076,8.576,0.00341,NA
"83092","Sudan",1983,"SDN","Sub-Saharan Africa ","Non-OECD",0,3750,0,0,0,0,NA,NA,0.2201,0.04862,0.0086,9.244,0.00334,NA
"83190","Sudan",1984,"SDN","Sub-Saharan Africa ","Non-OECD",1,3125,0,0,0,0,NA,NA,0.2352,0.05008,0.0097,9.83266666666667,0.00368,NA
"83113","Sudan",1985,"SDN","Sub-Saharan Africa ","Non-OECD",1,6937,5,1,1,0,NA,NA,0.2514,0.05146,0.011,10.462,0.0038,NA
"83106","Sudan",1986,"SDN","Sub-Saharan Africa ","Non-OECD",1,3125,0,0,0,0,NA,NA,0.2546,0.05277,0.013,10.679,0.00393,NA
"83036","Sudan",1987,"SDN","Sub-Saharan Africa ","Non-OECD",0,2000,0,0,1,0,NA,NA,0.2577,0.05401,0.0153,10.9003333333333,0.00407,NA
"83134","Sudan",1988,"SDN","Sub-Saharan Africa ","Non-OECD",0,3500,2,1,4,0,NA,NA,0.2609,0.06049,0.018,11.313,0.00421,NA
"83141","Sudan",1989,"SDN","Sub-Saharan Africa ","Non-OECD",1,5250,0,0,0,0,NA,NA,0.2641,0.068,0.0212,11.7766666666667,0.00435,NA
"83120","Sudan",1990,"SDN","Sub-Saharan Africa ","Non-OECD",1,3125,0,0,0,0,NA,NA,0.2674,0.07647,0.025,12.2956666666667,0.0045,0
"83218","Sudan",1991,"SDN","Sub-Saharan Africa ","Non-OECD",1,3125,0,0,0,0,NA,NA,0.2692,0.07834,0.0248,12.4113333333333,0.00466,0
"83162","Sudan",1992,"SDN","Sub-Saharan Africa ","Non-OECD",1,3125,0,0,0,0,NA,NA,0.2713,0.08032,0.0246,12.5406666666667,0.00482,0
"83169","Sudan",1993,"SDN","Sub-Saharan Africa ","Non-OECD",1,3125,0,0,0,0,NA,NA,0.2734,0.08227,0.0244,12.669,0.00498,1e-05
"83239","Sudan",1994,"SDN","Sub-Saharan Africa ","Non-OECD",1,3125,0,0,0,0,NA,2e-04,0.2718,0.08316,0.0242,12.6386666666667,0.00508,2e-05
"83232","Sudan",1995,"SDN","Sub-Saharan Africa ","Non-OECD",1,3875,2,0,1,0,NA,3e-04,0.2702,0.08406,0.024,12.6086666666667,0.00519,4e-05
"83176","Sudan",1996,"SDN","Sub-Saharan Africa ","Non-OECD",1,3437,1,0,0,0,NA,6e-04,0.2672,0.0835,0.0238,12.4833333333333,0.00529,7e-05
"83211","Sudan",1997,"SDN","Sub-Saharan Africa ","Non-OECD",3,5625,0,0,0,0,NA,9e-04,0.2652,0.0836,0.0236,12.4133333333333,0.0054,0.00014
"83204","Sudan",1998,"SDN","Sub-Saharan Africa ","Non-OECD",3,5625,0,0,0,0,NA,0.0015,0.263,0.1237,0.0234,13.67,0.00551,0.00024
"83155","Sudan",1999,"SDN","Sub-Saharan Africa ","Non-OECD",0,1875,0,0,0,0,0.000164,0.0028,0.261,0.18281,0.0232,15.567,0.00826,0.00042
"83183","Sudan",2000,"SDN","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,0.000954,0.0032,NA,0.27038,NA,NA,0.01172,0.00073
"83225","Sudan",2001,"SDN","Sub-Saharan Africa ","Non-OECD",0,1875,0,0,0,0,0.001742,0.0036,NA,0.26935,NA,NA,0.01547,0.00326
"83099","Sudan",2002,"SDN","Sub-Saharan Africa ","Non-OECD",1,3125,0,0,0,0,0.002509,0.006,NA,0.26377,NA,NA,0.02006,0.00569
"83197","Sudan",2003,"SDN","Sub-Saharan Africa ","Non-OECD",1,3125,0,0,0,0,0.008607,0.008,NA,0.2582,NA,NA,0.02687,0.01512
"83022","Sudan",2004,"SDN","Sub-Saharan Africa ","Non-OECD",2,6250,0,0,0,0,0.008322,0.0135,NA,NA,NA,NA,0.02024,0.02909
"83029","Sudan",2005,"SDN","Sub-Saharan Africa ","Non-OECD",2,6562,1,0,0,0,0.013411,0.0695,NA,NA,NA,NA,0.01525,0.04903
"82938","Sudan",2006,"SDN","Sub-Saharan Africa ","Non-OECD",1,3125,0,0,0,0,0.084865,0.0893,NA,NA,NA,NA,0.01175,0.12419
"83246","Sudan",2007,"SDN","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,0.090768,NA,NA,NA,NA,NA,0.00895,0.21312
"83127","Sudan",2008,"SDN","Sub-Saharan Africa ","Non-OECD",1,3125,0,0,0,0,0.106512,NA,NA,NA,NA,NA,0.00928,0.3041
"82966","Sudan",2009,"SDN","Sub-Saharan Africa ","Non-OECD",1,3250,0,0,1,0,0.104156,NA,NA,NA,NA,NA,0.00917,0.38041
"83064","Sudan",2010,"SDN","Sub-Saharan Africa ","Non-OECD",1,1250,0,0,0,0,0.144068,NA,NA,NA,NA,NA,0.00907,0.4378
"83071","Sudan",2011,"SDN","Sub-Saharan Africa ","Non-OECD",1,17,1,0,1,0,0.215039,NA,NA,NA,NA,NA,NA,0.77998
"83078","Sudan",2012,"SDN","Sub-Saharan Africa ","Non-OECD",4,8438,3,0,5,0,0.166071,NA,NA,NA,NA,NA,NA,NA
"83148","Sudan",2013,"SDN","Sub-Saharan Africa ","Non-OECD",4,6375,4,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"86538","Suriname",1975,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.3216,0.09795,0.0532,15.7583333333333,0.05263,NA
"86440","Suriname",1976,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.5232,0.10901,0.0636,23.1936666666667,0.05406,NA
"86426","Suriname",1977,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.526,0.10982,0.074,23.6606666666667,0.05433,NA
"86461","Suriname",1978,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.5344,0.11206,0.0886,24.502,0.05459,NA
"86468","Suriname",1979,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.5342,0.11428,0.1061,25.1526666666667,0.06085,NA
"86475","Suriname",1980,"SUR","Latin America & Caribbean ","Non-OECD",0,1875,0,0,0,0,NA,NA,0.5323,0.11442,0.127,25.7906666666667,0.06281,NA
"86489","Suriname",1981,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.5502,0.11522,0.1302,26.5206666666667,0.06536,NA
"86496","Suriname",1982,"SUR","Latin America & Caribbean ","Non-OECD",0,3750,0,0,0,0,NA,NA,0.5635,0.11566,0.1335,27.0886666666667,0.06767,NA
"86615","Suriname",1983,"SUR","Latin America & Caribbean ","Non-OECD",0,2125,0,1,0,0,NA,NA,0.5835,0.11643,0.1369,27.8943333333333,0.07041,NA
"86622","Suriname",1984,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.5989,0.11653,0.1404,28.5276666666667,0.07235,NA
"86643","Suriname",1985,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.6182,0.11827,0.144,29.349,0.0758,NA
"86545","Suriname",1986,"SUR","Latin America & Caribbean ","Non-OECD",1,3125,0,0,0,0,NA,NA,0.6303,0.12234,0.1354,29.6013333333333,0.07845,NA
"86580","Suriname",1987,"SUR","Latin America & Caribbean ","Non-OECD",0,1875,0,0,0,0,NA,NA,0.6464,0.12664,0.1255,29.9513333333333,0.08179,NA
"86629","Suriname",1988,"SUR","Latin America & Caribbean ","Non-OECD",1,3437,1,0,0,0,NA,NA,0.6579,0.13054,0.1163,30.158,0.08459,NA
"86447","Suriname",1989,"SUR","Latin America & Caribbean ","Non-OECD",1,1250,0,0,0,0,NA,NA,0.6735,0.1373,0.1079,30.6233333333333,0.08808,NA
"86559","Suriname",1990,"SUR","Latin America & Caribbean ","Non-OECD",0,2437,0,0,0,1,NA,NA,0.6871,0.14102,0.1,30.9373333333333,0.09487,NA
"86566","Suriname",1991,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.6852,0.14213,0.1002,30.9176666666667,0.10406,0.00025
"86573","Suriname",1992,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.6909,0.14321,0.1004,31.1503333333333,0.11055,0.00025
"86608","Suriname",1993,"SUR","Latin America & Caribbean ","Non-OECD",1,1625,0,0,1,0,NA,NA,0.6982,0.14463,0.1006,31.4476666666667,0.1172,0.00074
"86650","Suriname",1994,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.7037,0.14567,0.1008,31.6723333333333,0.12493,0.00148
"86594","Suriname",1995,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.709,0.14669,0.101,31.8896666666667,0.133,0.00293
"86601","Suriname",1996,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.7142,0.15012,0.1012,32.184,0.14188,0.00581
"86678","Suriname",1997,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.7194,0.15107,0.1014,32.3956666666667,0.15107,0.01175
"86657","Suriname",1998,"SUR","Latin America & Caribbean ","Non-OECD",0,500,0,1,2,0,NA,NA,0.7363,0.18052,0.1016,33.9473333333333,0.15653,0.02375
"86671","Suriname",1999,"SUR","Latin America & Caribbean ","Non-OECD",0,750,0,1,4,0,0.020471,NA,0.7294,0.21411,0.1018,34.8436666666667,0.16188,0.04776
"86636","Suriname",2000,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.027273,NA,NA,0.25641,NA,NA,0.16783,0.09627
"86692","Suriname",2001,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.033487,0.0462,NA,0.30484,NA,NA,0.1739,0.19422
"86664","Suriname",2002,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.045767,0.0458,NA,0.36613,NA,NA,0.18009,0.24805
"86454","Suriname",2003,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.052154,0.0454,NA,0.43537,NA,NA,0.18095,0.38208
"86517","Suriname",2004,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.067416,0.0449,NA,NA,NA,NA,0.18067,0.46898
"86524","Suriname",2005,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.071269,0.0445,NA,NA,NA,NA,0.18017,0.5755
"86433","Suriname",2006,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.105727,NA,NA,NA,NA,NA,0.17951,0.70484
"86503","Suriname",2007,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.157205,NA,NA,NA,NA,NA,0.17925,0.82969
"86482","Suriname",2008,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.235931,NA,NA,NA,NA,NA,0.17878,0.90043
"86685","Suriname",2009,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.349036,NA,NA,NA,NA,NA,0.17987,1.63597
"86587","Suriname",2010,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.316603,NA,NA,NA,NA,NA,0.16221,1.69847
"86552","Suriname",2011,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.319811,NA,NA,NA,NA,NA,NA,1.78679
"86531","Suriname",2012,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.346082,NA,NA,NA,NA,NA,NA,NA
"86510","Suriname",2013,"SUR","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"88379","Swaziland",1968,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.0315,NA,0,NA,0.01184,NA
"88512","Swaziland",1969,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.0525,NA,0,NA,0.012,NA
"88519","Swaziland",1970,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.0731,NA,0,NA,0.01219,NA
"88421","Swaziland",1971,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.095,NA,0,NA,0.01425,NA
"88428","Swaziland",1972,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1162,NA,0,NA,0.01395,NA
"88533","Swaziland",1973,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1108,NA,0,NA,0.01304,NA
"88442","Swaziland",1974,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1108,NA,0,NA,0.01464,NA
"88358","Swaziland",1975,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1127,NA,0,NA,0.01516,NA
"88330","Swaziland",1976,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1202,NA,0.01,NA,0.01643,NA
"88337","Swaziland",1977,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1369,NA,0.0095,NA,0.018,NA
"88323","Swaziland",1978,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1529,NA,0.009,NA,0.01816,NA
"88351","Swaziland",1979,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1495,0.00093,0.015,5.51433333333333,0.01813,NA
"88365","Swaziland",1980,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.148,0.00182,0.0148,5.48733333333333,0.01828,NA
"88344","Swaziland",1981,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1499,0.00499,0.0147,5.653,0.01816,NA
"88596","Swaziland",1982,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1513,0.00792,0.0145,5.79066666666667,0.01802,NA
"88631","Swaziland",1983,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1524,0.00409,0.0143,5.693,0.01786,NA
"88624","Swaziland",1984,"SWZ","Sub-Saharan Africa ","Non-OECD",1,3125,0,0,0,0,NA,NA,0.1532,0.00581,0.0142,5.77366666666667,0.01785,NA
"88554","Swaziland",1985,"SWZ","Sub-Saharan Africa ","Non-OECD",1,1250,0,0,0,0,NA,NA,0.1537,0.00826,0.014,5.86533333333333,0.01765,NA
"88470","Swaziland",1986,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1541,0.01174,0.0142,6.00133333333333,0.01747,NA
"88477","Swaziland",1987,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1554,0.01312,0.0144,6.09733333333333,0.01754,NA
"88575","Swaziland",1988,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1567,0.01467,0.0146,6.199,0.01747,NA
"88582","Swaziland",1989,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1578,0.01642,0.0148,6.30066666666667,0.01754,NA
"88561","Swaziland",1990,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1598,0.01834,0.015,6.438,0.01834,0.00537
"88505","Swaziland",1991,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1579,0.0191,0.0156,6.42,0.0191,0.00726
"88638","Swaziland",1992,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1586,0.01858,0.0161,6.44266666666667,0.0192,0.00991
"88568","Swaziland",1993,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.159,0.01927,0.0167,6.499,0.01927,0.01349
"88617","Swaziland",1994,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1592,0.0199,0.0174,6.55,0.02072,0.01838
"88547","Swaziland",1995,"SWZ","Sub-Saharan Africa ","Non-OECD",0,375,0,1,1,0,NA,NA,0.1592,0.02047,0.018,6.589,0.02218,0.02502
"88463","Swaziland",1996,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1659,0.02212,0.0187,6.89066666666667,0.02389,0.03407
"88498","Swaziland",1997,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1666,0.02258,0.0194,6.95266666666667,0.02569,0.04634
"88491","Swaziland",1998,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.167,0.03966,0.0201,7.55866666666667,0.02755,0.06294
"88400","Swaziland",1999,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,0.005155,NA,0.1711,0.06907,0.0224,8.75233333333333,0.03,0.06412
"88435","Swaziland",2000,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,0.010101,0.0141,NA,0.12121,NA,NA,0.03252,0.06474
"88414","Swaziland",2001,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,0.013834,0.0158,NA,0.12154,0.0243,NA,0.0332,0.06521
"88603","Swaziland",2002,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,0.019361,0.0242,NA,0.12294,0.0242,NA,0.03397,0.06582
"88610","Swaziland",2003,"SWZ","Sub-Saharan Africa ","Non-OECD",0,375,0,0,1,0,0.0254,0.0282,NA,0.12229,0.0242,NA,0.04346,0.07996
"88589","Swaziland",2004,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,0.032937,0.0329,NA,NA,0.0261,NA,0.04071,0.13266
"88526","Swaziland",2005,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,0.037333,0.0373,NA,NA,NA,NA,0.03928,0.17777
"88540","Swaziland",2006,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,0.037037,0.037,NA,NA,NA,NA,0.0388,0.22045
"88456","Swaziland",2007,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,0.040834,NA,NA,NA,NA,NA,0.03822,0.33014
"88449","Swaziland",2008,"SWZ","Sub-Saharan Africa ","Non-OECD",0,125,0,0,1,0,0.068493,NA,NA,NA,NA,NA,0.03767,0.45513
"88393","Swaziland",2009,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,0.075949,NA,NA,NA,NA,NA,0.03713,0.56033
"88372","Swaziland",2010,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,0.109151,NA,NA,NA,NA,NA,0.0366,0.60399
"88407","Swaziland",2011,"SWZ","Sub-Saharan Africa ","Non-OECD",0,1,0,0,1,0,0.180428,NA,NA,NA,NA,NA,NA,0.63075
"88386","Swaziland",2012,"SWZ","Sub-Saharan Africa ","Non-OECD",0,250,0,1,0,0,0.207961,NA,NA,NA,NA,NA,NA,NA
"88484","Swaziland",2013,"SWZ","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"87105","Sweden",1815,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87203","Sweden",1816,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87035","Sweden",1817,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87049","Sweden",1818,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87315","Sweden",1819,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87322","Sweden",1820,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87329","Sweden",1821,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87077","Sweden",1822,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87021","Sweden",1823,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87028","Sweden",1824,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87126","Sweden",1825,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87259","Sweden",1826,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87266","Sweden",1827,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87168","Sweden",1828,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87175","Sweden",1829,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87273","Sweden",1830,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87189","Sweden",1831,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87014","Sweden",1832,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87042","Sweden",1833,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87007","Sweden",1834,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87063","Sweden",1835,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87098","Sweden",1836,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87084","Sweden",1837,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87091","Sweden",1838,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87637","Sweden",1839,"SWE","Europe & Central Asia ","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
